activation_law,mechanism,model_level,case_family,basis_caseName,basis_gammaW,basis_pW,basis_alpha_gap,seed,lambda_B,q,mean_raw_score,joint_penalized_score,lambdaW_AS002,lambdaW_AS004,lambdaW_AS006,score_AS002,score_AS004,score_AS006,policy
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.9,1.25,0.270272062380196,0.300272062380196,0.0353239359544836,0.378403386864172,0.9,0.262043261146655,0.348794156852257,0.199978769141677,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,1,0.5,0.280297803069913,0.300297803069913,0.273861278752583,0.707106781186548,1,0.264940790051296,0.359042500229757,0.216910118928685,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,1,1.5,0.280307259748001,0.300307259748001,0.0205395959064437,0.353553390593274,1,0.259172862825641,0.351757466862161,0.229991449556201,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.9,3,0.280313995944027,0.300313995944027,0.0003796875,0.1125,0.9,0.255110002277877,0.350800551017297,0.235031434536907,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.9,2.5,0.280329292601507,0.300329292601507,0.00138642272368495,0.159099025766973,0.9,0.255331741387705,0.350624701879908,0.235031434536907,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.9,3,0.280371165419003,0.300371165419003,0.0003796875,0.1125,0.9,0.255047922916186,0.351823166051917,0.234242407288906,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.95,2,0.27039694165237,0.30039694165237,0.00534375,0.2375,0.95,0.25675562662425,0.351134002461343,0.203301195871516,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,3,0.27042267331847,0.30042267331847,0.00040078125,0.11875,0.95,0.25515529934965,0.352171207691314,0.203941512914446,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,1,2,0.270425681419578,0.300425681419578,0.005625,0.25,1,0.256846639922105,0.351129208465113,0.203301195871516,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,1,3,0.270441533751562,0.300441533751562,0.000421875,0.125,1,0.255162084896211,0.35222100344403,0.203941512914446,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.9,2.5,0.280472788276403,0.300472788276403,0.00138642272368495,0.159099025766973,0.9,0.255105059609348,0.352070897930954,0.234242407288906,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.9,2,0.280516288772796,0.300516288772796,0.0050625,0.225,0.9,0.2561414181366,0.35037601364488,0.235031434536907,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.95,0.75,0.28053922588653,0.30053922588653,0.136150597889122,0.564873379626292,0.95,0.262753524811099,0.354228094170403,0.224636058678087,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.9,2,0.280659114772361,0.300659114772361,0.0050625,0.225,0.9,0.255313693314058,0.35242124371412,0.234242407288906,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,2.5,0.270667252986603,0.300667252986603,0.00146344620833412,0.167937860531805,0.95,0.255497142907702,0.35256310313766,0.203941512914446,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,1,2.5,0.270698986033807,0.300698986033807,0.00154046969298328,0.176776695296637,1,0.255521920220475,0.352633524966499,0.203941512914446,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.9,1.5,0.270719541317186,0.300719541317186,0.0184856363157994,0.318198051533946,0.9,0.25979024641552,0.348080725666983,0.204287651869057,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.95,3,0.270723931849833,0.300723931849833,0.00040078125,0.11875,0.95,0.255073826999946,0.352102568583544,0.20499539996601,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,1,0.75,0.280727474248403,0.300727474248403,0.143316418830655,0.594603557501361,1,0.263160216960893,0.354386147106229,0.224636058678087,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,1,3,0.270740158748584,0.300740158748584,0.000421875,0.125,1,0.2550763245281,0.35214875175164,0.20499539996601,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,1,3,0.280802489224943,0.300802489224943,0.000421875,0.125,1,0.255114254660875,0.350860863422873,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,3,0.280807094962792,0.300807094962792,0.00040078125,0.11875,0.95,0.255109860626081,0.350879074671215,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,1,2.5,0.280829871662638,0.300829871662638,0.00154046969298328,0.176776695296637,1,0.255347268894981,0.350709996501852,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,2.5,0.280833108278602,0.300833108278602,0.00146344620833412,0.167937860531805,0.95,0.255331224148482,0.350735751096245,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.95,2.5,0.270887026898649,0.300887026898649,0.00146344620833412,0.167937860531805,0.95,0.255199647949394,0.352466032780542,0.20499539996601,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,1,2.5,0.270911837747337,0.300911837747337,0.00154046969298328,0.176776695296637,1,0.255208767632782,0.352531345643218,0.20499539996601,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,0.95,1,0.270978790163316,0.300978790163316,0.07125,0.475,0.95,0.273387976795466,0.346531243515123,0.193017150179358,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,2,0.281034979996598,0.301034979996598,0.00534375,0.2375,0.95,0.256139529445999,0.350533060952716,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,1,2,0.281042368207896,0.301042368207896,0.005625,0.25,1,0.256198116576578,0.350496638456032,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.9,1.5,0.281078210216886,0.301078210216886,0.0184856363157994,0.318198051533946,0.9,0.256075515889558,0.352916707472193,0.234242407288906,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,0.95,2,0.271211509946969,0.301211509946969,0.00534375,0.2375,0.95,0.255659081097523,0.352980048777374,0.20499539996601,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,909,1,1,0.271218575390612,0.301218575390612,0.075,0.5,1,0.274354376944438,0.346284199048039,0.193017150179358,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_2,combined_a3_3_g0_05_p0_2,0.05,0.2,3.3,1010,1,2,0.271253398850832,0.301253398850832,0.005625,0.25,1,0.255692381472918,0.353072415113567,0.20499539996601,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.9,0.75,0.281253459284589,0.301253459284589,0.12898477694759,0.535143201751224,0.9,0.259695923283116,0.357141358623282,0.226923095947367,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,2,0.271268073000315,0.301268073000315,0.00534375,0.2375,0.95,0.256745379093585,0.353117326992914,0.203941512914446,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,1,2,0.271331428153504,0.301331428153504,0.005625,0.25,1,0.256835853047721,0.353216918498346,0.203941512914446,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.9,1.5,0.28138456316933,0.30138456316933,0.0184856363157994,0.318198051533946,0.9,0.259097939600982,0.350024315370102,0.235031434536907,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.95,1.25,0.281457219088359,0.301457219088359,0.0372863768408438,0.399425797245514,0.95,0.262553666465219,0.351826541243656,0.229991449556201,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.85,3,0.281458387681959,0.301458387681959,0.00035859375,0.10625,0.85,0.255039355893886,0.352399734185941,0.236936072966049,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,404,0.9,1.25,0.281503448424003,0.301503448424003,0.0353239359544836,0.378403386864172,0.9,0.25703116414463,0.353236773838473,0.234242407288906,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,1,1.25,0.281599828655976,0.301599828655976,0.039248817727204,0.420448207626857,1,0.262949839754704,0.351858196657022,0.229991449556201,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.85,2.5,0.281632046212897,0.301632046212897,0.00130939923903579,0.150260191002141,0.85,0.25507377726692,0.352886288405723,0.236936072966049,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,1,2,0.281730158871859,0.301730158871859,0.005625,0.25,1,0.256309153060236,0.346704030799365,0.242177292755976,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.95,2,0.281784130180111,0.301784130180111,0.00534375,0.2375,0.95,0.256245014105475,0.346930083678882,0.242177292755976,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,1,2.5,0.281861062717934,0.301861062717934,0.00154046969298328,0.176776695296637,1,0.255377677488383,0.348028217909443,0.242177292755976,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,0.95,3,0.281864160686345,0.301864160686345,0.00040078125,0.11875,0.95,0.255068326531542,0.35259365798802,0.237930497539473,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_7_p0_3,crack_tunnel_a3_7_g0_05_p0_3,0.05,0.3,3.7,606,0.95,1,0.281873702088935,0.301873702088935,0.07125,0.475,0.95,0.270719588231873,0.349432597261731,0.225468920773199,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,505,1,3,0.281888906689237,0.301888906689237,0.000421875,0.125,1,0.255070534561359,0.352665687966878,0.237930497539473,one full-series coefficient set; no crack term; no per-device lambda
binary_geometry_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.9,NaN,0.291902198391322,0.301902198391322,0.9,0.9,0.9,0.287608469974724,0.361175029251874,0.226923095947367,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,1010,0.85,2,0.281903306432759,0.301903306432759,0.00478125,0.2125,0.85,0.255199466350059,0.353574379982168,0.236936072966049,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a4_1_p0_3,crack_tunnel_a4_1_g0_05_p0_3,0.05,0.3,4.1,202,0.95,2.5,0.281908488833882,0.301908488833882,0.00146344620833412,0.167937860531805,0.95,0.255360112312215,0.348188061433457,0.242177292755976,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,combined physical bottleneck,M2,combined_a3_3_p0_3,combined_a3_3_g0_05_p0_3,0.05,0.3,3.3,606,0.95,1.5,0.271912727066093,0.301912727066093,0.0195126161111215,0.33587572106361,0.95,0.261340711892294,0.35109627343447,0.203301195871516,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,303,0.95,1.5,0.281923268823955,0.301923268823955,0.0195126161111215,0.33587572106361,0.95,0.259091043078007,0.350246413802777,0.23643234959108,one full-series coefficient set; no crack term; no per-device lambda
film_force_modulated_activation,crack/tunnel-like weak links,M1,crack_tunnel_a3_3_p0_3,crack_tunnel_a3_3_g0_05_p0_3,0.05,0.3,3.3,707,0.9,3,0.281937816707207,0.301937816707207,0.0003796875,0.1125,0.9,0.255103024450072,0.351394490182325,0.239315935489224,one full-series coefficient set; no crack term; no per-device lambda
